date,annee,mois,type_bien,surface,prix,prix_m2,pieces,code_postal,quartier
2024-10-28,2024,10,Appartement,65.0,130000.0,2000.0,4,83200,Est (La Valette / La Garde)
2024-11-08,2024,11,Appartement,68.0,190000.0,2794.12,4,83000,Centre-ville
2024-11-26,2024,11,Appartement,49.0,112000.0,2285.71,2,83000,Centre-ville
2024-11-15,2024,11,Appartement,22.0,87000.0,3954.55,1,83000,Centre-ville
2024-11-29,2024,11,Appartement,43.0,139000.0,3232.56,2,83000,Centre-ville
2024-11-26,2024,11,Appartement,46.0,140000.0,3043.48,2,83000,Centre-ville
2024-11-19,2024,11,Appartement,57.0,159000.0,2789.47,3,83200,Est (La Valette / La Garde)
2024-11-19,2024,11,Appartement,58.0,175000.0,3017.24,4,83000,Centre-ville
2024-11-28,2024,11,Appartement,92.0,160000.0,1739.13,5,83200,Est (La Valette / La Garde)
2024-11-15,2024,11,Appartement,56.0,153000.0,2732.14,3,83000,Centre-ville
2024-11-25,2024,11,Appartement,121.0,175000.0,1446.28,6,83000,Centre-ville
2024-11-25,2024,11,Appartement,76.0,244970.0,3223.29,3,83000,Centre-ville
2024-11-29,2024,11,Appartement,58.0,165000.0,2844.83,3,83000,Centre-ville
2024-11-25,2024,11,Appartement,61.0,127000.0,2081.97,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-21,2024,11,Appartement,88.0,317000.0,3602.27,4,83000,Centre-ville
2024-11-29,2024,11,Appartement,54.0,240000.0,4444.44,3,83000,Centre-ville
2024-11-22,2024,11,Appartement,70.0,400000.0,5714.29,1,83000,Centre-ville
2024-11-27,2024,11,Appartement,103.0,212100.0,2059.22,4,83000,Centre-ville
2024-11-05,2024,11,Appartement,137.0,410000.0,2992.7,5,83000,Centre-ville
2024-11-05,2024,11,Appartement,29.0,156000.0,5379.31,1,83000,Centre-ville
2024-11-28,2024,11,Appartement,50.0,115000.0,2300.0,2,83200,Est (La Valette / La Garde)
2024-11-21,2024,11,Appartement,50.0,65650.0,1313.0,2,83000,Centre-ville
2024-11-29,2024,11,Appartement,43.0,105000.0,2441.86,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-22,2024,11,Maison,106.0,354900.0,3348.11,5,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-06,2024,11,Appartement,90.0,45945.0,510.5,4,83000,Centre-ville
2024-11-28,2024,11,Appartement,62.0,140000.0,2258.06,3,83200,Est (La Valette / La Garde)
2024-11-25,2024,11,Appartement,11.0,62950.0,5722.73,1,83000,Centre-ville
2024-11-28,2024,11,Appartement,85.0,276000.0,3247.06,4,83000,Centre-ville
2024-11-18,2024,11,Appartement,91.0,362120.0,3979.34,4,83200,Est (La Valette / La Garde)
2024-11-29,2024,11,Maison,56.0,335000.0,5982.14,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-14,2024,11,Maison,60.0,235000.0,3916.67,3,83200,Est (La Valette / La Garde)
2024-12-05,2024,12,Appartement,46.0,150600.0,3273.91,2,83000,Centre-ville
2024-11-27,2024,11,Appartement,49.0,169000.0,3448.98,3,83000,Centre-ville
2024-11-13,2024,11,Appartement,40.0,180000.0,4500.0,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-26,2024,11,Appartement,93.0,186500.0,2005.38,5,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-27,2024,11,Appartement,63.0,170000.0,2698.41,3,83000,Centre-ville
2024-11-21,2024,11,Maison,98.0,345000.0,3520.41,4,83200,Est (La Valette / La Garde)
2024-11-28,2024,11,Appartement,17.0,75000.0,4411.76,0,83000,Centre-ville
2024-11-28,2024,11,Appartement,45.0,105000.0,2333.33,2,83000,Centre-ville
2024-12-04,2024,12,Appartement,63.0,133000.0,2111.11,4,83000,Centre-ville
2024-11-25,2024,11,Appartement,36.0,124000.0,3444.44,2,83000,Centre-ville
2024-11-25,2024,11,Appartement,46.0,130000.0,2826.09,2,83000,Centre-ville
2024-11-25,2024,11,Appartement,60.0,272000.0,4533.33,3,83000,Centre-ville
2024-12-02,2024,12,Maison,119.0,389850.0,3276.05,5,83200,Est (La Valette / La Garde)
2024-11-26,2024,11,Appartement,79.0,75000.0,949.37,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-22,2024,11,Appartement,68.0,149000.0,2191.18,4,83000,Centre-ville
2024-11-25,2024,11,Appartement,50.0,110000.0,2200.0,3,83200,Est (La Valette / La Garde)
2024-11-20,2024,11,Appartement,18.0,58000.0,3222.22,1,83000,Centre-ville
2024-11-22,2024,11,Appartement,42.0,110000.0,2619.05,2,83200,Est (La Valette / La Garde)
2024-11-25,2024,11,Appartement,64.0,135000.0,2109.38,3,83200,Est (La Valette / La Garde)
2024-11-29,2024,11,Appartement,53.0,147200.0,2777.36,3,83200,Est (La Valette / La Garde)
2024-11-28,2024,11,Appartement,30.0,90500.0,3016.67,2,83000,Centre-ville
2024-12-03,2024,12,Appartement,52.0,120000.0,2307.69,3,83200,Est (La Valette / La Garde)
2024-12-03,2024,12,Appartement,57.0,120000.0,2105.26,3,83200,Est (La Valette / La Garde)
2024-12-03,2024,12,Appartement,56.0,140000.0,2500.0,3,83000,Centre-ville
2024-11-29,2024,11,Appartement,50.0,128000.0,2560.0,2,83200,Est (La Valette / La Garde)
2024-12-05,2024,12,Appartement,56.0,130000.0,2321.43,3,83000,Centre-ville
2024-11-28,2024,11,Appartement,28.0,110000.0,3928.57,1,83000,Centre-ville
2024-11-26,2024,11,Appartement,38.0,123000.0,3236.84,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-12-02,2024,12,Appartement,43.0,155000.0,3604.65,2,83200,Est (La Valette / La Garde)
2024-12-05,2024,12,Appartement,67.0,154000.0,2298.51,3,83000,Centre-ville
2024-12-04,2024,12,Appartement,72.0,110000.0,1527.78,3,83000,Centre-ville
2024-12-05,2024,12,Appartement,62.0,90000.0,1451.61,4,83200,Est (La Valette / La Garde)
2024-11-22,2024,11,Appartement,75.0,275110.0,3668.13,3,83200,Est (La Valette / La Garde)
2024-12-03,2024,12,Appartement,58.0,213000.0,3672.41,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-12-05,2024,12,Appartement,66.0,161600.0,2448.48,3,83200,Est (La Valette / La Garde)
2024-12-02,2024,12,Appartement,54.0,125000.0,2314.81,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-12-02,2024,12,Appartement,32.0,70000.0,2187.5,2,83000,Centre-ville
2024-11-20,2024,11,Appartement,41.0,103000.0,2512.2,2,83000,Centre-ville
2024-11-15,2024,11,Appartement,71.0,200200.0,2819.72,3,83000,Centre-ville
2024-11-26,2024,11,Appartement,23.0,70000.0,3043.48,1,83000,Centre-ville
2024-11-28,2024,11,Appartement,36.0,73000.0,2027.78,3,83200,Est (La Valette / La Garde)
2024-11-29,2024,11,Appartement,47.0,99000.0,2106.38,2,83200,Est (La Valette / La Garde)
2024-11-27,2024,11,Appartement,62.0,301000.0,4854.84,4,83000,Centre-ville
2024-12-05,2024,12,Appartement,68.0,139900.0,2057.35,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-27,2024,11,Appartement,15.0,57000.0,3800.0,1,83000,Centre-ville
2024-12-03,2024,12,Appartement,58.0,104315.0,1798.53,2,83200,Est (La Valette / La Garde)
2024-12-10,2024,12,Appartement,74.0,142000.0,1918.92,3,83200,Est (La Valette / La Garde)
2024-11-14,2024,11,Appartement,49.0,153500.0,3132.65,2,83000,Centre-ville
2024-11-28,2024,11,Appartement,80.0,280000.0,3500.0,3,83000,Centre-ville
2024-11-29,2024,11,Maison,55.0,231500.0,4209.09,2,83000,Centre-ville
2024-11-26,2024,11,Appartement,23.0,50000.0,2173.91,1,83000,Centre-ville
2024-12-10,2024,12,Appartement,75.0,142800.0,1904.0,4,83000,Centre-ville
2024-12-09,2024,12,Appartement,69.0,240000.0,3478.26,3,83000,Centre-ville
2024-12-09,2024,12,Appartement,53.0,172120.0,3247.55,2,83000,Centre-ville
2024-12-11,2024,12,Appartement,62.0,285000.0,4596.77,3,83000,Centre-ville
2024-12-06,2024,12,Appartement,62.0,135000.0,2177.42,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-22,2024,11,Appartement,30.0,87000.0,2900.0,1,83000,Centre-ville
2024-12-10,2024,12,Appartement,58.0,230000.0,3965.52,2,83000,Centre-ville
2024-12-02,2024,12,Appartement,53.0,97500.0,1839.62,3,83000,Centre-ville
2024-12-11,2024,12,Appartement,50.0,184000.0,3680.0,3,83000,Centre-ville
2024-12-03,2024,12,Maison,143.0,380000.0,2657.34,4,83200,Est (La Valette / La Garde)
2024-12-03,2024,12,Maison,143.0,380000.0,2657.34,4,83200,Est (La Valette / La Garde)
2024-12-11,2024,12,Appartement,47.0,75000.0,1595.74,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-12-04,2024,12,Appartement,20.0,63000.0,3150.0,1,83200,Est (La Valette / La Garde)
2024-11-29,2024,11,Appartement,60.0,145000.0,2416.67,2,83000,Centre-ville
2024-12-03,2024,12,Appartement,64.0,182000.0,2843.75,4,83200,Est (La Valette / La Garde)
2024-12-11,2024,12,Appartement,55.0,172500.0,3136.36,2,83000,Centre-ville
2024-12-11,2024,12,Appartement,68.0,198000.0,2911.76,4,83200,Est (La Valette / La Garde)
2024-12-10,2024,12,Appartement,28.0,73500.0,2625.0,2,83000,Centre-ville
2024-12-03,2024,12,Appartement,46.0,114000.0,2478.26,2,83200,Est (La Valette / La Garde)
2024-11-18,2024,11,Maison,77.0,152400.0,1979.22,3,83200,Est (La Valette / La Garde)
2024-12-06,2024,12,Appartement,20.0,81000.0,4050.0,1,83000,Centre-ville
2024-11-29,2024,11,Maison,90.0,411000.0,4566.67,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-12-09,2024,12,Appartement,48.0,147250.0,3067.71,2,83000,Centre-ville
2024-12-04,2024,12,Appartement,108.0,301800.0,2794.44,4,83000,Centre-ville
2024-12-05,2024,12,Appartement,72.0,163000.0,2263.89,3,83000,Centre-ville
2024-12-09,2024,12,Appartement,67.0,138000.0,2059.7,4,83200,Est (La Valette / La Garde)
2024-12-10,2024,12,Appartement,56.0,115000.0,2053.57,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-22,2024,11,Appartement,93.0,255000.0,2741.94,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-26,2024,11,Maison,76.0,277000.0,3644.74,3,83200,Est (La Valette / La Garde)
2024-12-09,2024,12,Appartement,69.0,150000.0,2173.91,3,83000,Centre-ville
2024-12-06,2024,12,Appartement,40.0,85000.0,2125.0,2,83000,Centre-ville
2024-11-29,2024,11,Appartement,35.0,122000.0,3485.71,2,83000,Centre-ville
2024-12-12,2024,12,Appartement,37.0,189000.0,5108.11,2,83000,Centre-ville
2024-12-05,2024,12,Appartement,53.0,165000.0,3113.21,3,83000,Centre-ville
2024-12-16,2024,12,Maison,60.0,415000.0,6916.67,4,83000,Centre-ville
2024-12-02,2024,12,Appartement,76.0,191500.0,2519.74,4,83200,Est (La Valette / La Garde)
2024-11-26,2024,11,Appartement,52.0,87000.0,1673.08,3,83200,Est (La Valette / La Garde)
2024-12-06,2024,12,Appartement,83.0,215000.0,2590.36,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-12-09,2024,12,Maison,63.0,285000.0,4523.81,4,83200,Est (La Valette / La Garde)
2024-12-04,2024,12,Appartement,80.0,232000.0,2900.0,3,83200,Est (La Valette / La Garde)
2024-11-19,2024,11,Appartement,47.0,117000.0,2489.36,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-12-12,2024,12,Maison,82.0,250000.0,3048.78,5,83200,Est (La Valette / La Garde)
2024-10-24,2024,10,Appartement,71.0,250000.0,3521.13,4,83200,Est (La Valette / La Garde)
2024-12-04,2024,12,Maison,200.0,252000.0,1260.0,6,83000,Centre-ville
2024-12-11,2024,12,Appartement,26.0,71250.0,2740.38,1,83000,Centre-ville
2024-12-03,2024,12,Appartement,78.0,227000.0,2910.26,4,83000,Centre-ville
2024-12-03,2024,12,Maison,54.0,315000.0,5833.33,5,83000,Centre-ville
2024-11-30,2024,11,Appartement,78.0,44000.0,564.1,4,83000,Centre-ville
2024-12-11,2024,12,Appartement,50.0,97500.0,1950.0,3,83200,Est (La Valette / La Garde)
2024-12-11,2024,12,Appartement,60.0,78000.0,1300.0,2,83200,Est (La Valette / La Garde)
2024-12-12,2024,12,Appartement,19.0,66000.0,3473.68,1,83000,Centre-ville
2024-12-12,2024,12,Appartement,79.0,115000.0,1455.7,5,83000,Centre-ville
2024-11-29,2024,11,Appartement,80.0,80000.0,1000.0,4,83200,Est (La Valette / La Garde)
2024-11-21,2024,11,Appartement,68.0,108000.0,1588.24,4,83000,Centre-ville
2024-12-10,2024,12,Appartement,81.0,230500.0,2845.68,4,83000,Centre-ville
2024-12-11,2024,12,Appartement,56.0,99000.0,1767.86,2,83000,Centre-ville
2024-12-09,2024,12,Appartement,79.0,157000.0,1987.34,4,83200,Est (La Valette / La Garde)
2024-12-11,2024,12,Appartement,52.0,124000.0,2384.62,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-12-10,2024,12,Appartement,110.0,344000.0,3127.27,5,83000,Centre-ville
2024-12-12,2024,12,Appartement,35.0,85000.0,2428.57,2,83000,Centre-ville
2024-12-13,2024,12,Appartement,52.0,144700.0,2782.69,3,83200,Est (La Valette / La Garde)
2024-12-13,2024,12,Appartement,31.0,50000.0,1612.9,2,83000,Centre-ville
2024-12-13,2024,12,Appartement,67.0,315150.0,4703.73,3,83000,Centre-ville
2024-12-13,2024,12,Appartement,31.0,40000.0,1290.32,2,83000,Centre-ville
2024-12-13,2024,12,Appartement,80.0,100000.0,1250.0,3,83000,Centre-ville
2024-12-16,2024,12,Maison,84.0,121500.0,1446.43,3,83200,Est (La Valette / La Garde)
2024-12-13,2024,12,Appartement,49.0,149000.0,3040.82,2,83000,Centre-ville
2024-12-13,2024,12,Maison,67.0,343350.0,5124.63,3,83200,Est (La Valette / La Garde)
2024-12-16,2024,12,Appartement,66.0,125000.0,1893.94,3,83000,Centre-ville
2024-12-11,2024,12,Appartement,66.0,305000.0,4621.21,3,83000,Centre-ville
2024-12-16,2024,12,Appartement,18.0,83000.0,4611.11,1,83000,Centre-ville
2024-11-20,2024,11,Appartement,88.0,286590.0,3256.7,4,83200,Est (La Valette / La Garde)
2024-12-19,2024,12,Appartement,68.0,265000.0,3897.06,4,83000,Centre-ville
2024-12-11,2024,12,Appartement,35.0,97000.0,2771.43,2,83200,Est (La Valette / La Garde)
2024-11-28,2024,11,Maison,47.0,60000.0,1276.6,3,83000,Centre-ville
2024-11-28,2024,11,Appartement,95.0,310000.0,3263.16,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-12-16,2024,12,Appartement,67.0,118670.0,1771.19,3,83200,Est (La Valette / La Garde)
2024-12-17,2024,12,Appartement,102.0,220000.0,2156.86,3,83000,Centre-ville
2024-12-16,2024,12,Appartement,40.0,115000.0,2875.0,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-12-12,2024,12,Appartement,59.0,300000.0,5084.75,3,83000,Centre-ville
2024-12-13,2024,12,Appartement,48.0,127000.0,2645.83,3,83000,Centre-ville
2024-12-16,2024,12,Maison,91.0,410000.0,4505.49,5,83000,Centre-ville
2024-11-26,2024,11,Appartement,80.0,168000.0,2100.0,5,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-21,2024,11,Appartement,47.0,115000.0,2446.81,2,83000,Centre-ville
2024-11-26,2024,11,Appartement,54.0,190000.0,3518.52,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-12-12,2024,12,Appartement,63.0,158600.0,2517.46,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-12-13,2024,12,Appartement,35.0,127130.0,3632.29,2,83000,Centre-ville
2024-12-12,2024,12,Appartement,63.0,282000.0,4476.19,3,83000,Centre-ville
2024-12-13,2024,12,Appartement,88.0,219500.0,2494.32,3,83000,Centre-ville
2024-12-10,2024,12,Appartement,48.0,130000.0,2708.33,3,83000,Centre-ville
2024-11-26,2024,11,Appartement,39.0,139620.0,3580.0,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-12-13,2024,12,Appartement,80.0,165000.0,2062.5,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-12-06,2024,12,Appartement,50.0,259000.0,5180.0,3,83200,Est (La Valette / La Garde)
2024-12-19,2024,12,Appartement,50.0,70000.0,1400.0,2,83200,Est (La Valette / La Garde)
2024-12-18,2024,12,Appartement,58.0,249000.0,4293.1,3,83000,Centre-ville
2024-12-20,2024,12,Appartement,70.0,156000.0,2228.57,3,83000,Centre-ville
2024-11-28,2024,11,Appartement,43.0,102000.0,2372.09,1,83000,Centre-ville
2024-12-02,2024,12,Appartement,45.0,140000.0,3111.11,2,83200,Est (La Valette / La Garde)
2024-12-03,2024,12,Appartement,39.0,129000.0,3307.69,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-12-19,2024,12,Appartement,70.0,233860.0,3340.86,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-12-18,2024,12,Appartement,56.0,130000.0,2321.43,3,83000,Centre-ville
2024-12-03,2024,12,Appartement,59.0,299000.0,5067.8,3,83000,Centre-ville
2024-12-12,2024,12,Appartement,76.0,152000.0,2000.0,4,83000,Centre-ville
2024-12-03,2024,12,Appartement,64.0,160000.0,2500.0,3,83000,Centre-ville
2024-11-27,2024,11,Appartement,42.0,150000.0,3571.43,2,83000,Centre-ville
2024-12-05,2024,12,Appartement,85.0,200000.0,2352.94,4,83000,Centre-ville
2024-12-10,2024,12,Appartement,58.0,335000.0,5775.86,1,83000,Centre-ville
2024-12-04,2024,12,Appartement,59.0,145000.0,2457.63,3,83000,Centre-ville
2024-12-20,2024,12,Appartement,47.0,109523.81,2330.29,3,83000,Centre-ville
2024-12-17,2024,12,Appartement,52.0,127000.0,2442.31,3,83000,Centre-ville
2024-12-09,2024,12,Appartement,81.0,185000.0,2283.95,4,83200,Est (La Valette / La Garde)
2024-12-18,2024,12,Appartement,40.0,150000.0,3750.0,2,83000,Centre-ville
2024-12-19,2024,12,Appartement,80.0,290000.0,3625.0,4,83200,Est (La Valette / La Garde)
2024-12-19,2024,12,Appartement,48.0,290000.0,6041.67,2,83200,Est (La Valette / La Garde)
2024-12-26,2024,12,Appartement,52.0,157000.0,3019.23,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-12-19,2024,12,Appartement,45.0,163600.0,3635.56,2,83000,Centre-ville
2024-12-13,2024,12,Appartement,82.0,296900.0,3620.73,3,83000,Centre-ville
2024-12-27,2024,12,Appartement,28.0,114951.0,4105.39,2,83000,Centre-ville
2024-12-13,2024,12,Appartement,36.0,120000.0,3333.33,2,83200,Est (La Valette / La Garde)
2024-12-20,2024,12,Appartement,59.0,115000.0,1949.15,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-12-20,2024,12,Appartement,68.0,192500.0,2830.88,4,83000,Centre-ville
2024-12-19,2024,12,Maison,99.0,412700.0,4168.69,5,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-12-20,2024,12,Appartement,66.0,158000.0,2393.94,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-12-16,2024,12,Appartement,23.0,93250.0,4054.35,1,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-12-16,2024,12,Appartement,57.0,130000.0,2280.7,3,83200,Est (La Valette / La Garde)
2024-12-17,2024,12,Appartement,67.0,93400.0,1394.03,4,83200,Est (La Valette / La Garde)
2024-12-11,2024,12,Appartement,77.0,178000.0,2311.69,3,83200,Est (La Valette / La Garde)
2024-12-12,2024,12,Appartement,30.0,130000.0,4333.33,2,83000,Centre-ville
2024-12-12,2024,12,Appartement,30.0,146350.0,4878.33,2,83000,Centre-ville
2024-12-27,2024,12,Appartement,61.0,145000.0,2377.05,3,83200,Est (La Valette / La Garde)
2024-12-11,2024,12,Appartement,68.0,100000.0,1470.59,3,83000,Centre-ville
2024-12-13,2024,12,Appartement,75.0,437130.0,5828.4,3,83000,Centre-ville
2024-12-06,2024,12,Appartement,28.0,160000.0,5714.29,1,83000,Centre-ville
2024-12-12,2024,12,Maison,85.0,370000.0,4352.94,3,83000,Centre-ville
2024-12-17,2024,12,Appartement,65.0,126000.0,1938.46,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-12-17,2024,12,Appartement,53.0,95000.0,1792.45,3,83200,Est (La Valette / La Garde)
2024-12-09,2024,12,Appartement,66.0,139550.0,2114.39,3,83200,Est (La Valette / La Garde)
2024-12-23,2024,12,Appartement,72.0,100000.0,1388.89,5,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-12-18,2024,12,Appartement,61.0,158400.0,2596.72,3,83000,Centre-ville
2024-12-13,2024,12,Appartement,125.0,403750.0,3230.0,5,83000,Centre-ville
2024-12-13,2024,12,Appartement,45.0,403750.0,8972.22,1,83000,Centre-ville
2024-12-27,2024,12,Appartement,11.0,49175.0,4470.45,1,83000,Centre-ville
2024-12-10,2024,12,Appartement,47.0,135000.0,2872.34,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-12-23,2024,12,Appartement,65.0,156000.0,2400.0,3,83000,Centre-ville
2024-12-20,2024,12,Maison,48.0,250000.0,5208.33,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-12-10,2024,12,Appartement,30.0,69000.0,2300.0,2,83000,Centre-ville
2024-12-30,2024,12,Maison,60.0,280000.0,4666.67,3,83200,Est (La Valette / La Garde)
2024-12-19,2024,12,Appartement,63.0,180000.0,2857.14,3,83000,Centre-ville
2024-12-20,2024,12,Appartement,82.0,160000.0,1951.22,5,83200,Est (La Valette / La Garde)
2024-09-26,2024,9,Appartement,39.0,76000.0,1948.72,2,83200,Est (La Valette / La Garde)
2024-12-23,2024,12,Appartement,90.0,420000.0,4666.67,4,83200,Est (La Valette / La Garde)
2024-12-17,2024,12,Appartement,62.0,199880.0,3223.87,4,83000,Centre-ville
2024-12-19,2024,12,Appartement,34.0,136500.0,4014.71,1,83000,Centre-ville
2024-12-16,2024,12,Appartement,36.0,75500.0,2097.22,2,83000,Centre-ville
2024-12-23,2024,12,Appartement,29.0,116000.0,4000.0,3,83000,Centre-ville
2024-12-27,2024,12,Appartement,71.0,157000.0,2211.27,3,83000,Centre-ville
2024-12-27,2024,12,Appartement,19.0,77551.0,4081.63,1,83000,Centre-ville
2024-12-27,2024,12,Appartement,58.0,41860.0,721.72,3,83000,Centre-ville
2024-12-16,2024,12,Appartement,38.0,82000.0,2157.89,1,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-12-17,2024,12,Appartement,37.0,146800.0,3967.57,1,83200,Est (La Valette / La Garde)
2024-12-18,2024,12,Maison,70.0,400000.0,5714.29,5,83200,Est (La Valette / La Garde)
2024-12-20,2024,12,Appartement,72.0,400000.0,5555.56,5,83200,Est (La Valette / La Garde)
2024-12-20,2024,12,Appartement,38.0,400000.0,10526.32,2,83200,Est (La Valette / La Garde)
2024-12-18,2024,12,Appartement,120.0,181250.0,1510.42,5,83000,Centre-ville
2024-12-27,2024,12,Appartement,59.0,200000.0,3389.83,2,83000,Centre-ville
2024-12-23,2024,12,Appartement,32.0,92000.0,2875.0,2,83000,Centre-ville
2024-12-18,2024,12,Appartement,61.0,154000.0,2524.59,3,83000,Centre-ville
2024-11-26,2024,11,Appartement,27.0,75000.0,2777.78,1,83000,Centre-ville
2024-07-12,2024,7,Maison,99.0,305800.0,3088.89,5,83000,Centre-ville
2024-12-19,2024,12,Appartement,70.0,199400.0,2848.57,4,83200,Est (La Valette / La Garde)
2024-12-23,2024,12,Appartement,70.0,273571.0,3908.16,3,83200,Est (La Valette / La Garde)
