date,annee,mois,type_bien,surface,prix,prix_m2,pieces,code_postal,quartier,latitude,longitude
2023-12-19,2023,12,Appartement,85.0,202500.0,2382.35,4,83200,Est (La Valette / La Garde),43.151553,5.915421
2023-11-27,2023,11,Appartement,64.0,192600.0,3009.38,4,83000,Centre-ville,43.10934,5.935142
2023-11-24,2023,11,Appartement,56.0,205000.0,3660.71,3,83200,Est (La Valette / La Garde),43.132395,5.921693
2023-12-01,2023,12,Appartement,65.0,260000.0,4000.0,3,83200,Est (La Valette / La Garde),43.133258,5.894529
2023-12-08,2023,12,Appartement,100.0,377000.0,3770.0,4,83000,Centre-ville,43.130949,5.928652
2023-12-15,2023,12,Appartement,67.0,262700.0,3920.9,4,83000,Centre-ville,43.116945,5.960075
2023-12-12,2023,12,Appartement,55.0,178500.0,3245.45,3,83000,Centre-ville,43.110776,5.951921
2023-12-15,2023,12,Appartement,37.0,96000.0,2594.59,2,83000,Centre-ville,43.134794,5.92534
2023-12-11,2023,12,Appartement,59.0,75000.0,1271.19,1,83200,Est (La Valette / La Garde),43.134265,5.90997
2023-12-15,2023,12,Appartement,75.0,325000.0,4333.33,4,83200,Est (La Valette / La Garde),43.135156,5.918269
2023-12-19,2023,12,Appartement,68.0,110000.0,1617.65,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.12293,5.954647
2023-12-15,2023,12,Appartement,84.0,288600.0,3435.71,4,83000,Centre-ville,43.117868,5.968886
2023-12-15,2023,12,Appartement,45.0,169000.0,3755.56,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.132817,5.962393
2023-12-18,2023,12,Appartement,53.0,129000.0,2433.96,2,83000,Centre-ville,43.132193,5.92862
2023-03-23,2023,3,Appartement,23.0,75000.0,3260.87,1,83000,Centre-ville,43.131432,5.932082
2023-06-22,2023,6,Appartement,55.0,148000.0,2690.91,4,83000,Centre-ville,43.115027,5.952776
2023-12-21,2023,12,Appartement,21.0,98000.0,4666.67,1,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.123146,5.956059
2023-12-07,2023,12,Appartement,64.0,80000.0,1250.0,3,83000,Centre-ville,43.121592,5.942346
2023-12-07,2023,12,Appartement,64.0,80000.0,1250.0,3,83000,Centre-ville,43.121592,5.942346
2023-12-07,2023,12,Maison,55.0,220000.0,4000.0,3,83000,Centre-ville,43.133225,5.926009
2023-12-07,2023,12,Appartement,27.0,172000.0,6370.37,2,83200,Est (La Valette / La Garde),43.135763,5.91952
2023-12-06,2023,12,Appartement,62.0,179826.0,2900.42,3,83000,Centre-ville,43.119132,5.944675
2023-11-23,2023,11,Appartement,58.0,285000.0,4913.79,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.128052,5.953581
2023-12-18,2023,12,Appartement,95.0,361373.0,3803.93,5,83000,Centre-ville,43.129267,5.939763
2023-12-18,2023,12,Appartement,39.0,87000.0,2230.77,2,83200,Est (La Valette / La Garde),43.127888,5.915666
2023-12-18,2023,12,Appartement,69.0,166700.0,2415.94,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.124778,5.952759
2023-12-12,2023,12,Appartement,72.0,190500.0,2645.83,3,83000,Centre-ville,43.120113,5.940075
2023-12-06,2023,12,Appartement,28.0,52000.0,1857.14,1,83000,Centre-ville,43.12295,5.929815
2023-12-18,2023,12,Appartement,25.0,53000.0,2120.0,1,83200,Est (La Valette / La Garde),43.129503,5.918611
2023-12-08,2023,12,Appartement,35.0,186200.0,5320.0,2,83200,Est (La Valette / La Garde),43.143259,5.895065
2023-12-13,2023,12,Appartement,36.0,63000.0,1750.0,2,83000,Centre-ville,43.124143,5.930079
2023-12-07,2023,12,Appartement,56.0,128000.0,2285.71,2,83000,Centre-ville,43.12092,5.940774
2023-12-05,2023,12,Maison,118.0,377000.0,3194.92,5,83000,Centre-ville,43.116702,5.9507
2023-11-28,2023,11,Appartement,18.0,80886.36,4493.69,1,83000,Centre-ville,43.123442,5.943067
2023-12-15,2023,12,Maison,74.0,365000.0,4932.43,3,83000,Centre-ville,43.114446,5.954156
2023-11-27,2023,11,Maison,72.0,300360.0,4171.67,4,83200,Est (La Valette / La Garde),43.129477,5.894222
2023-12-05,2023,12,Appartement,31.0,77500.0,2500.0,2,83000,Centre-ville,43.121831,5.933763
2023-12-11,2023,12,Appartement,82.0,167840.0,2046.83,4,83200,Est (La Valette / La Garde),43.128933,5.912315
2023-12-08,2023,12,Appartement,67.0,132500.0,1977.61,3,83000,Centre-ville,43.127883,5.928441
2023-12-18,2023,12,Appartement,35.0,100000.0,2857.14,2,83000,Centre-ville,43.132049,5.935885
2023-12-13,2023,12,Appartement,34.0,97500.0,2867.65,3,83000,Centre-ville,43.121429,5.955983
2023-12-05,2023,12,Appartement,40.0,125000.0,3125.0,2,83000,Centre-ville,43.112946,5.939837
2023-12-05,2023,12,Appartement,44.0,80000.0,1818.18,2,83000,Centre-ville,43.111984,5.937926
2023-12-12,2023,12,Appartement,57.0,90000.0,1578.95,2,83000,Centre-ville,43.122779,5.940117
2023-12-18,2023,12,Appartement,74.0,228000.0,3081.08,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.133989,5.963667
2023-12-04,2023,12,Appartement,78.0,165500.0,2121.79,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.126008,5.961152
2023-12-08,2023,12,Appartement,35.0,81500.0,2328.57,2,83200,Est (La Valette / La Garde),43.136184,5.916033
2023-12-12,2023,12,Appartement,85.0,103000.0,1211.76,4,83000,Centre-ville,43.127493,5.920552
2023-12-18,2023,12,Appartement,80.0,271800.0,3397.5,4,83200,Est (La Valette / La Garde),43.139925,5.895254
2023-12-08,2023,12,Appartement,73.0,205000.0,2808.22,4,83000,Centre-ville,43.116791,5.972183
2023-12-20,2023,12,Appartement,72.0,200000.0,2777.78,3,83000,Centre-ville,43.114204,5.937983
2023-12-18,2023,12,Appartement,61.0,165000.0,2704.92,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.126398,5.955042
2023-12-22,2023,12,Appartement,71.0,175000.0,2464.79,2,83000,Centre-ville,43.126371,5.92944
2023-12-18,2023,12,Appartement,85.0,351400.0,4134.12,4,83000,Centre-ville,43.11552,5.957581
2023-12-20,2023,12,Appartement,78.0,224000.0,2871.79,3,83000,Centre-ville,43.130722,5.936555
2023-12-21,2023,12,Appartement,45.0,402000.0,8933.33,2,83000,Centre-ville,43.111515,5.938586
2023-12-21,2023,12,Appartement,60.0,402000.0,6700.0,3,83000,Centre-ville,43.111515,5.938586
2023-12-19,2023,12,Appartement,50.0,104000.0,2080.0,3,83200,Est (La Valette / La Garde),43.12968,5.918209
2023-12-15,2023,12,Appartement,33.0,97000.0,2939.39,2,83000,Centre-ville,43.123779,5.932251
2023-12-14,2023,12,Maison,22.0,50000.0,2272.73,1,83200,Est (La Valette / La Garde),43.142578,5.973419
2023-12-14,2023,12,Maison,22.0,50000.0,2272.73,1,83200,Est (La Valette / La Garde),43.142578,5.973419
2023-12-20,2023,12,Appartement,44.0,103000.0,2340.91,2,83000,Centre-ville,43.121829,5.941714
2023-12-15,2023,12,Appartement,75.0,93600.0,1248.0,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.123245,5.964928
2023-12-28,2023,12,Appartement,43.0,160000.0,3720.93,2,83000,Centre-ville,43.11236,5.934776
2023-12-13,2023,12,Appartement,80.0,201390.0,2517.38,4,83000,Centre-ville,43.116786,5.942627
2023-12-22,2023,12,Maison,72.0,307000.0,4263.89,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.130083,5.976717
2023-12-15,2023,12,Appartement,68.0,178000.0,2617.65,4,83000,Centre-ville,43.114377,5.937337
2023-11-25,2023,11,Maison,64.0,300220.0,4690.94,3,83200,Est (La Valette / La Garde),43.132915,5.91334
2023-11-23,2023,11,Appartement,76.0,350000.0,4605.26,4,83200,Est (La Valette / La Garde),43.151528,5.897615
2023-12-14,2023,12,Appartement,34.0,110980.0,3264.12,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.131683,5.967407
2023-12-14,2023,12,Appartement,56.0,321000.0,5732.14,2,83200,Est (La Valette / La Garde),43.128332,5.912641
2023-12-14,2023,12,Appartement,56.0,321000.0,5732.14,2,83200,Est (La Valette / La Garde),43.128332,5.912641
2023-12-14,2023,12,Appartement,58.0,321000.0,5534.48,2,83200,Est (La Valette / La Garde),43.128332,5.912641
2023-12-14,2023,12,Appartement,56.0,321000.0,5732.14,2,83200,Est (La Valette / La Garde),43.128332,5.912641
2023-12-14,2023,12,Appartement,56.0,321000.0,5732.14,2,83200,Est (La Valette / La Garde),43.128332,5.912641
2023-12-20,2023,12,Appartement,55.0,95000.0,1727.27,3,83000,Centre-ville,43.124289,5.948391
2023-12-20,2023,12,Appartement,45.0,428732.0,9527.38,2,83000,Centre-ville,43.121695,5.935093
2023-12-20,2023,12,Appartement,32.0,428732.0,13397.88,1,83000,Centre-ville,43.121695,5.935093
2023-12-20,2023,12,Appartement,77.0,428732.0,5567.95,3,83000,Centre-ville,43.121602,5.93538
2023-12-20,2023,12,Appartement,70.0,428732.0,6124.74,3,83000,Centre-ville,43.121602,5.93538
2023-12-20,2023,12,Appartement,55.0,428732.0,7795.13,2,83000,Centre-ville,43.121602,5.93538
2023-12-20,2023,12,Appartement,29.0,428732.0,14783.86,1,83000,Centre-ville,43.121602,5.93538
2023-12-20,2023,12,Appartement,32.0,428732.0,13397.88,1,83000,Centre-ville,43.121602,5.93538
2023-12-20,2023,12,Appartement,36.0,428732.0,11909.22,1,83000,Centre-ville,43.121602,5.93538
2023-12-19,2023,12,Appartement,24.0,102350.0,4264.58,2,83000,Centre-ville,43.108424,5.938393
2023-12-12,2023,12,Appartement,92.0,199000.0,2163.04,4,83200,Est (La Valette / La Garde),43.127748,5.900786
2023-12-21,2023,12,Appartement,45.0,115000.0,2555.56,2,83000,Centre-ville,43.121615,5.932547
2023-12-27,2023,12,Appartement,40.0,115000.0,2875.0,2,83200,Est (La Valette / La Garde),43.128254,5.899152
2023-12-29,2023,12,Appartement,35.0,88650.0,2532.86,2,83200,Est (La Valette / La Garde),43.129346,5.914571
2023-12-15,2023,12,Appartement,75.0,163500.0,2180.0,4,83000,Centre-ville,43.125805,5.943632
2023-12-19,2023,12,Appartement,40.0,175000.0,4375.0,2,83000,Centre-ville,43.12722,5.929316
2023-12-11,2023,12,Appartement,37.0,77000.0,2081.08,2,83000,Centre-ville,43.122477,5.943374
2023-12-13,2023,12,Appartement,38.0,83500.0,2197.37,2,83200,Est (La Valette / La Garde),43.136061,5.917394
2023-12-21,2023,12,Maison,60.0,210000.0,3500.0,4,83200,Est (La Valette / La Garde),43.135049,5.905424
2023-12-12,2023,12,Appartement,60.0,353000.0,5883.33,3,83000,Centre-ville,43.108687,5.939494
2023-12-15,2023,12,Appartement,21.0,89640.0,4268.57,1,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.1218,5.947701
2023-12-19,2023,12,Appartement,54.0,100000.0,1851.85,2,83200,Est (La Valette / La Garde),43.130136,5.918574
2023-12-14,2023,12,Appartement,23.0,172300.0,7491.3,1,83000,Centre-ville,43.109871,5.939387
2023-12-15,2023,12,Appartement,58.0,200000.0,3448.28,3,83000,Centre-ville,43.131394,5.932188
2023-12-15,2023,12,Appartement,55.0,200000.0,3636.36,3,83000,Centre-ville,43.131394,5.932188
2023-12-15,2023,12,Maison,110.0,400000.0,3636.36,5,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.120811,5.976893
2023-12-15,2023,12,Appartement,68.0,128000.0,1882.35,4,83000,Centre-ville,43.117062,5.945129
2023-12-18,2023,12,Appartement,33.0,74941.0,2270.94,1,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.12451,5.954988
2023-12-15,2023,12,Appartement,20.0,91935.0,4596.75,1,83000,Centre-ville,43.123639,5.931919
2023-12-18,2023,12,Maison,80.0,305300.0,3816.25,5,83200,Est (La Valette / La Garde),43.138278,5.899591
2023-12-21,2023,12,Appartement,58.0,215000.0,3706.9,3,83000,Centre-ville,43.112836,5.933054
2023-09-14,2023,9,Appartement,67.0,107000.0,1597.01,4,83200,Est (La Valette / La Garde),43.138126,5.890157
2023-12-13,2023,12,Appartement,60.0,260000.0,4333.33,3,83200,Est (La Valette / La Garde),43.13548,5.908587
2023-12-13,2023,12,Appartement,60.0,260000.0,4333.33,3,83200,Est (La Valette / La Garde),43.13548,5.908587
2023-12-22,2023,12,Appartement,62.0,150400.0,2425.81,4,83200,Est (La Valette / La Garde),43.131483,5.911328
2023-12-15,2023,12,Maison,63.0,320000.0,5079.37,4,83000,Centre-ville,43.128964,5.942012
2023-12-18,2023,12,Appartement,50.0,95000.0,1900.0,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.125887,5.955913
2023-12-15,2023,12,Appartement,71.0,189000.0,2661.97,4,83000,Centre-ville,43.117733,5.945351
2023-12-15,2023,12,Maison,60.0,250000.0,4166.67,2,83200,Est (La Valette / La Garde),43.129713,5.898122
2023-12-27,2023,12,Appartement,76.0,127000.0,1671.05,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.123486,5.979072
2023-12-15,2023,12,Appartement,29.0,105000.0,3620.69,1,83200,Est (La Valette / La Garde),43.131164,5.916976
2023-12-18,2023,12,Appartement,41.0,65000.0,1585.37,2,83200,Est (La Valette / La Garde),43.131259,5.909771
2023-12-11,2023,12,Appartement,54.0,147000.0,2722.22,3,83200,Est (La Valette / La Garde),43.126681,5.899539
2023-12-14,2023,12,Appartement,50.0,129500.0,2590.0,3,83200,Est (La Valette / La Garde),43.137071,5.905999
2023-12-15,2023,12,Appartement,26.0,80590.0,3099.62,2,83200,Est (La Valette / La Garde),43.130491,5.919697
2023-12-20,2023,12,Appartement,73.0,206000.0,2821.92,4,83000,Centre-ville,43.12114,5.933994
2023-12-27,2023,12,Appartement,63.0,236000.0,3746.03,4,83000,Centre-ville,43.116945,5.960075
2023-12-18,2023,12,Appartement,77.0,160000.0,2077.92,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.125691,5.982516
2023-12-29,2023,12,Appartement,48.0,166000.0,3458.33,2,83000,Centre-ville,43.120997,5.93044
2023-12-18,2023,12,Appartement,43.0,115000.0,2674.42,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.125887,5.955913
2023-12-22,2023,12,Appartement,39.0,97050.0,2488.46,2,83000,Centre-ville,43.125831,5.934329
2023-04-27,2023,4,Appartement,37.0,81000.0,2189.19,2,83000,Centre-ville,43.121761,5.931935
2023-12-14,2023,12,Appartement,74.0,160000.0,2162.16,3,83000,Centre-ville,43.12263,5.942496
2023-12-21,2023,12,Appartement,35.0,76000.0,2171.43,1,83000,Centre-ville,43.116176,5.948567
2023-12-22,2023,12,Appartement,53.0,150000.0,2830.19,3,83000,Centre-ville,43.114377,5.937337
2023-11-30,2023,11,Appartement,58.0,120000.0,2068.97,3,83200,Est (La Valette / La Garde),43.135258,5.90874
2023-12-20,2023,12,Appartement,58.0,103000.0,1775.86,2,83000,Centre-ville,43.120651,5.932669
2023-12-21,2023,12,Appartement,72.0,188000.0,2611.11,3,83200,Est (La Valette / La Garde),43.144421,5.90746
2023-12-21,2023,12,Appartement,95.0,342310.0,3603.26,4,83000,Centre-ville,43.127493,5.920552
2023-12-22,2023,12,Appartement,56.0,112500.0,2008.93,3,83200,Est (La Valette / La Garde),43.130615,5.906858
2023-12-27,2023,12,Appartement,25.0,89000.0,3560.0,1,83000,Centre-ville,43.122479,5.933631
2023-12-12,2023,12,Appartement,107.0,365000.0,3411.21,5,83000,Centre-ville,43.114204,5.937983
2023-12-20,2023,12,Appartement,38.0,90000.0,2368.42,2,83200,Est (La Valette / La Garde),43.130175,5.909895
2023-12-19,2023,12,Appartement,122.0,355000.0,2909.84,5,83200,Est (La Valette / La Garde),43.135414,5.943379
2023-12-21,2023,12,Appartement,20.0,75000.0,3750.0,1,83000,Centre-ville,43.122927,5.933935
2023-12-21,2023,12,Appartement,46.0,145300.0,3158.7,2,83200,Est (La Valette / La Garde),43.131284,5.901435
2023-12-14,2023,12,Appartement,30.0,79000.0,2633.33,2,83000,Centre-ville,43.122635,5.931455
2023-12-19,2023,12,Appartement,50.0,70000.0,1400.0,2,83000,Centre-ville,43.1318,5.925306
2023-12-08,2023,12,Appartement,75.0,430000.0,5733.33,3,83000,Centre-ville,43.113064,5.939984
2023-12-08,2023,12,Appartement,55.0,430000.0,7818.18,3,83000,Centre-ville,43.113064,5.939984
2023-12-08,2023,12,Appartement,75.0,430000.0,5733.33,3,83000,Centre-ville,43.113064,5.939984
2023-12-22,2023,12,Appartement,34.0,63000.0,1852.94,1,83200,Est (La Valette / La Garde),43.131259,5.909771
2023-12-18,2023,12,Appartement,79.0,300000.0,3797.47,4,83000,Centre-ville,43.115116,5.946875
2023-12-22,2023,12,Appartement,71.0,265000.0,3732.39,4,83200,Est (La Valette / La Garde),43.135854,5.932236
2023-12-20,2023,12,Appartement,30.0,69000.0,2300.0,1,83200,Est (La Valette / La Garde),43.128328,5.911663
2023-12-22,2023,12,Appartement,47.0,325000.0,6914.89,2,83000,Centre-ville,43.124002,5.930913
2023-12-22,2023,12,Appartement,47.0,325000.0,6914.89,2,83000,Centre-ville,43.124002,5.930913
2023-12-22,2023,12,Appartement,51.0,325000.0,6372.55,2,83000,Centre-ville,43.124002,5.930913
2023-12-22,2023,12,Appartement,43.0,325000.0,7558.14,2,83000,Centre-ville,43.124002,5.930913
2023-12-05,2023,12,Maison,68.0,293000.0,4308.82,3,83200,Est (La Valette / La Garde),43.135852,5.907343
2023-12-20,2023,12,Appartement,65.0,79000.0,1215.38,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.124592,5.962273
2023-12-20,2023,12,Appartement,74.0,79000.0,1067.57,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.124592,5.962273
2023-12-20,2023,12,Appartement,60.0,79000.0,1316.67,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.124592,5.962273
2023-12-20,2023,12,Appartement,34.0,79000.0,2323.53,1,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.124592,5.962273
2023-12-20,2023,12,Appartement,72.0,79000.0,1097.22,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.124592,5.962273
2023-12-20,2023,12,Appartement,46.0,79000.0,1717.39,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.124592,5.962273
2023-12-21,2023,12,Appartement,29.0,88500.0,3051.72,1,83000,Centre-ville,43.125606,5.935428
2023-12-19,2023,12,Appartement,66.0,174800.0,2648.48,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.123521,5.962168
2023-12-15,2023,12,Appartement,15.0,80000.0,5333.33,2,83000,Centre-ville,43.1275,5.930279
2023-12-15,2023,12,Appartement,17.0,80000.0,4705.88,1,83000,Centre-ville,43.1275,5.930279
2023-12-19,2023,12,Appartement,81.0,210000.0,2592.59,4,83200,Est (La Valette / La Garde),43.142267,5.892718
2023-12-28,2023,12,Appartement,57.0,255000.0,4473.68,3,83000,Centre-ville,43.108613,5.933899
2023-12-18,2023,12,Appartement,73.0,306080.0,4192.88,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.124423,5.95683
2023-12-22,2023,12,Appartement,79.0,265000.0,3354.43,4,83000,Centre-ville,43.131822,5.927845
2023-12-27,2023,12,Appartement,55.0,98000.0,1781.82,3,83200,Est (La Valette / La Garde),43.132226,5.918963
2023-12-21,2023,12,Appartement,68.0,150000.0,2205.88,3,83000,Centre-ville,43.113633,5.937268
2023-12-21,2023,12,Appartement,83.0,200000.0,2409.64,4,83200,Est (La Valette / La Garde),43.131164,5.916976
2023-12-22,2023,12,Appartement,43.0,81000.0,1883.72,2,83000,Centre-ville,43.123639,5.931919
2023-08-10,2023,8,Appartement,59.0,183700.0,3113.56,3,83200,Est (La Valette / La Garde),43.129481,5.904326
2023-12-28,2023,12,Appartement,64.0,380000.0,5937.5,4,83000,Centre-ville,43.132227,5.92468
2023-12-28,2023,12,Appartement,64.0,380000.0,5937.5,4,83000,Centre-ville,43.132227,5.92468
2023-12-28,2023,12,Appartement,64.0,380000.0,5937.5,4,83000,Centre-ville,43.132227,5.92468
2023-12-18,2023,12,Appartement,38.0,90000.0,2368.42,2,83000,Centre-ville,43.123396,5.937196
2023-12-19,2023,12,Appartement,52.0,135010.0,2596.35,3,83200,Est (La Valette / La Garde),43.13087,5.908702
2023-12-22,2023,12,Appartement,54.0,110500.0,2046.3,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.122999,5.951891
2023-12-05,2023,12,Maison,36.0,145000.0,4027.78,2,83000,Centre-ville,43.128081,5.943366
2023-12-19,2023,12,Appartement,17.0,69000.0,4058.82,1,83000,Centre-ville,43.123627,5.933182
2023-12-21,2023,12,Appartement,20.0,103000.0,5150.0,1,83000,Centre-ville,43.123284,5.933658
2023-12-20,2023,12,Appartement,63.0,105000.0,1666.67,3,83200,Est (La Valette / La Garde),43.125889,5.900107
2023-12-21,2023,12,Appartement,73.0,227000.0,3109.59,4,83000,Centre-ville,43.106781,5.932305
2023-12-04,2023,12,Appartement,54.0,203300.0,3764.81,3,83000,Centre-ville,43.131661,5.951661
2023-12-20,2023,12,Appartement,48.0,161776.0,3370.33,2,83200,Est (La Valette / La Garde),43.151096,5.899866
2023-12-20,2023,12,Maison,72.0,300000.0,4166.67,3,83000,Centre-ville,43.130322,5.939991
2023-12-21,2023,12,Appartement,151.0,258000.0,1708.61,6,83000,Centre-ville,43.128707,5.921421
2023-12-21,2023,12,Appartement,69.0,272250.0,3945.65,4,83000,Centre-ville,43.118148,5.953874
2023-12-22,2023,12,Appartement,57.0,94740.0,1662.11,3,83200,Est (La Valette / La Garde),43.138012,5.903791
2023-12-22,2023,12,Maison,60.0,170000.0,2833.33,3,83200,Est (La Valette / La Garde),43.131921,5.907917
2023-12-22,2023,12,Appartement,57.0,75000.0,1315.79,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.119184,5.982057
2023-12-12,2023,12,Appartement,15.0,85000.0,5666.67,1,83000,Centre-ville,43.121792,5.933212
2023-12-12,2023,12,Appartement,25.0,85000.0,3400.0,1,83000,Centre-ville,43.121792,5.933212
2023-12-21,2023,12,Appartement,46.0,90000.0,1956.52,2,83200,Est (La Valette / La Garde),43.135293,5.916466
2023-12-21,2023,12,Appartement,39.0,77000.0,1974.36,2,83000,Centre-ville,43.124845,5.927351
2023-12-27,2023,12,Appartement,49.0,363000.0,7408.16,3,83000,Centre-ville,43.111325,5.979652
2023-12-22,2023,12,Maison,91.0,280000.0,3076.92,5,83200,Est (La Valette / La Garde),43.143238,5.885356
2023-12-22,2023,12,Appartement,35.0,107000.0,3057.14,2,83000,Centre-ville,43.121792,5.933212
2023-12-22,2023,12,Appartement,68.0,130000.0,1911.76,3,83000,Centre-ville,43.119009,5.94267
2023-12-21,2023,12,Appartement,30.0,68000.0,2266.67,1,83200,Est (La Valette / La Garde),43.128328,5.911663
2023-12-29,2023,12,Maison,70.0,300000.0,4285.71,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.131217,5.970197
